replication_no,time,id,prev_WaitTime,curr_WaitTime,
5,1030.750968,350,30.767242,30.767242,
5,1037.917866,328,35.846204,35.846204,
5,1044.588866,341,37.723877,37.723877,
5,1044.785054,376,0.000000,0.000000,
5,1060.051891,356,37.099960,37.099960,
5,1062.080281,385,0.000000,0.000000,
5,1064.568555,345,39.352701,39.352701,
5,1065.591820,351,31.600278,31.600278,
5,1071.255630,388,0.000000,0.000000,
5,1079.455011,365,31.830103,31.830103,
5,1085.150147,343,40.672226,40.672226,
5,1096.615944,349,46.919983,46.919983,
5,1098.517615,355,47.891478,47.891478,
5,1099.839169,392,0.000000,1.083554,
5,1105.245912,397,0.000000,2.448134,
5,1118.510350,396,0.000000,10.989002,
5,1128.682140,357,51.576662,71.829107,
5,1130.217349,398,0.000000,19.470161,
5,1135.455623,375,57.798184,71.099259,
5,1142.981412,370,65.420540,82.073904,
5,1143.791265,347,58.171156,75.588733,
5,1151.560673,373,60.070281,81.571218,
5,1161.413589,401,0.000000,30.193822,
5,1162.048043,367,56.756657,85.124840,
5,1163.591141,405,0.000000,16.773773,
5,1163.881688,362,64.364655,77.057003,
5,1176.181096,364,57.267527,80.861842,
5,1177.038643,368,63.494416,81.263414,
5,1187.113510,414,0.000000,23.889502,
5,1196.014830,378,38.866217,66.894216,
5,1199.101372,419,0.000000,27.255138,
5,1201.882632,371,53.646357,82.689339,
5,1206.179800,381,54.078850,78.067880,
5,1206.329702,426,0.000000,13.984798,
5,1213.015578,428,0.000000,19.647640,
5,1217.966230,380,61.310792,83.610306,
5,1222.787596,395,59.142512,84.584300,
5,1222.987025,383,66.118444,90.756095,
5,1223.621142,430,0.000000,13.443784,
5,1225.551976,393,73.242676,85.417600,
5,1229.959631,432,0.000000,13.845728,
5,1233.013167,435,0.000000,0.000000,
5,1239.682145,437,0.000000,0.000000,
5,1242.655711,399,68.293480,68.293480,
5,1249.412013,440,0.000000,0.000000,
5,1259.880601,444,0.000000,0.000000,
5,1262.220694,387,87.200803,87.200803,
5,1280.418023,406,93.475150,93.475150,
5,1282.722571,403,91.602786,91.602786,
5,1284.817650,412,97.880097,97.880097,
5,1289.099568,420,97.867395,97.867395,
5,1313.248446,418,113.062958,113.062958,
5,1318.549595,461,0.000000,0.000000,
5,1324.169137,394,106.345402,106.345402,
5,1330.269980,467,0.000000,0.000000,
5,1331.114617,464,0.000000,0.000000,
5,1332.144847,409,120.597143,120.597143,
5,1336.009721,468,0.000000,0.000000,
5,1346.484793,407,127.073819,127.073819,
5,1349.083670,473,0.000000,0.000000,
5,1360.274333,404,126.124112,126.124112,
5,1363.300344,425,131.735399,131.735399,
5,1367.060542,402,134.770565,134.770565,
5,1369.781858,481,0.000000,0.000000,
5,1380.881719,431,135.294504,135.294504,
5,1391.877151,410,140.758791,140.758791,
5,1393.247254,422,139.205881,139.205881,
5,1395.756273,493,0.000000,0.000000,
5,1404.005169,496,0.000000,0.000000,
5,1416.061032,501,0.000000,0.000000,
5,1417.811016,416,144.440768,144.440768,
5,1418.089934,500,0.000000,0.000000,
5,1418.766451,506,0.000000,0.000000,
5,1419.943494,499,0.000000,0.000000,
5,1420.851094,421,154.369443,154.369443,
5,1425.064511,438,155.273257,155.273257,
5,1429.588617,512,0.000000,0.000000,
5,1441.737237,513,0.000000,0.000000,
5,1443.879642,445,141.513368,141.513368,
5,1446.881290,415,160.948371,160.948371,
5,1448.269639,442,147.593171,147.593171,
5,1449.456008,514,0.000000,0.000000,
5,1450.712241,443,132.367899,132.367899,
5,1460.690142,450,130.755735,130.755735,
5,1462.358939,522,0.000000,0.000000,
5,1465.762750,518,0.000000,0.000000,
5,1466.551704,520,0.000000,0.000000,
5,1469.993687,519,0.000000,0.000000,
5,1476.943251,528,0.000000,0.000000,
5,1477.673405,451,142.941959,142.941959,
5,1478.782571,454,143.274172,143.274172,
5,1479.842576,433,148.278502,148.278502,
5,1481.099115,459,138.792296,138.792296,
5,1482.579856,530,0.000000,0.000000,
5,1485.329007,452,146.623347,146.623347,
5,1487.049951,447,144.498349,144.498349,
5,1500.634281,457,145.250588,145.250588,
5,1506.067163,538,0.000000,0.000000,
5,1507.519395,537,0.000000,0.000000,
5,1509.294094,471,132.601552,132.601552,
5,1513.933590,475,136.002802,136.002802,
5,1515.764358,545,0.000000,0.000000,
5,1516.401853,540,0.000000,0.000000,
5,1518.847580,469,130.305514,130.305514,
5,1527.186018,543,0.000000,0.000000,
5,1530.299729,544,0.000000,0.000000,
5,1531.873095,472,151.792397,151.792397,
5,1532.435962,551,0.000000,0.000000,
5,1534.991443,476,151.652458,151.652458,
5,1545.500750,479,152.820059,152.820059,
5,1547.193661,477,151.814818,151.814818,
5,1547.376468,462,148.743301,148.743301,
5,1549.397263,559,0.000000,0.000000,
5,1555.780526,483,153.913157,153.913157,
5,1559.528995,560,0.000000,0.000000,
5,1561.868576,564,0.000000,0.000000,
5,1562.459833,453,153.710946,153.710946,
5,1562.618381,562,0.000000,0.000000,
5,1562.719930,563,0.000000,0.000000,
5,1563.584550,491,138.371214,138.371214,
5,1576.145133,565,0.000000,0.000000,
5,1576.238073,485,138.628682,138.628682,
5,1576.376238,494,146.169912,146.169912,
5,1576.607841,492,148.978599,148.978599,
5,1580.062996,489,147.366597,147.366597,
5,1589.610888,578,0.000000,0.000000,
5,1592.274184,463,150.266140,150.266140,
5,1594.898031,466,153.373508,153.373508,
5,1596.354785,579,0.000000,0.000000,
5,1596.632533,508,134.369974,134.369974,
5,1605.391653,510,135.093131,135.093131,
5,1612.126065,507,142.681757,142.681757,
5,1613.191946,486,137.934229,137.934229,
5,1618.044387,509,129.716065,129.716065,
5,1618.240746,584,0.000000,0.000000,
5,1628.871758,589,0.000000,0.000000,
5,1634.040566,488,134.238137,134.238137,
5,1634.985390,484,131.767391,131.767391,
5,1643.869453,523,137.022866,137.022866,
5,1644.596239,495,140.913202,140.913202,
5,1647.470099,527,140.382481,140.382481,
5,1651.467392,529,141.029388,141.029388,
5,1656.892904,504,137.783341,137.783341,
5,1658.108854,487,141.788213,141.788213,
5,1662.655332,599,0.000000,0.000000,
5,1665.038282,505,133.508559,133.508559,
5,1674.187435,531,136.993259,136.993259,
5,1676.897721,600,0.000000,0.000000,
5,1683.650405,535,141.353169,141.353169,
5,1685.634306,533,143.521248,143.521248,
5,1692.694940,536,148.938281,148.938281,
5,1697.759959,524,145.920427,145.920427,
5,1699.047638,534,147.522817,147.522817,
5,1714.335160,525,148.030516,148.030516,
5,1714.926654,515,146.796603,146.796603,
5,1724.313957,552,151.631228,151.631228,
5,1725.664247,558,157.384577,157.384577,
5,1731.765407,618,0.000000,0.000000,
5,1733.006894,550,173.179933,173.179933,
5,1737.719356,616,0.000000,0.000000,
5,1749.179087,621,0.000000,0.000000,
5,1752.874462,539,168.682599,168.682599,
5,1755.872430,542,167.535984,167.535984,
5,1756.510504,627,0.000000,0.000000,
5,1757.562837,553,173.325618,173.325618,
5,1764.655687,628,0.000000,0.000000,
5,1770.525139,549,181.663431,181.663431,
5,1784.296686,566,172.761611,172.761611,
5,1785.032871,637,0.000000,0.000000,
5,1789.753694,569,171.392440,171.392440,
5,1790.285097,541,170.725408,170.725408,
5,1790.523318,570,174.872678,174.872678,
5,1798.543100,640,0.000000,0.000000,
5,1803.678151,643,0.000000,0.000000,
5,1810.373991,557,188.399154,188.399154,
5,1812.039208,576,188.595302,188.595302,
5,1814.899206,572,189.125282,189.125282,
5,1817.495335,573,185.216040,185.216040,
5,1828.155685,655,0.000000,0.000000,
5,1830.160558,654,0.000000,0.000000,
5,1831.536701,577,195.185076,195.185076,
5,1838.990624,555,200.429060,200.429060,
5,1840.347649,580,202.510098,202.510098,
5,1844.386682,581,196.315896,196.315896,
5,1844.742755,554,194.939833,194.939833,
5,1849.836005,660,0.000000,0.000000,
5,1855.493397,585,198.983322,198.983322,
5,1869.466480,666,0.000000,0.000000,
5,1869.502619,665,0.000000,0.000000,
5,1871.296106,587,200.500507,200.500507,
5,1871.783057,668,0.000000,0.000000,
5,1872.292787,664,0.000000,0.000000,
5,1875.695852,591,199.656850,199.656850,
5,1876.509395,586,206.028548,206.028548,
5,1879.346419,667,0.000000,0.000000,
5,1882.660610,574,206.463444,206.463444,
5,1895.589831,592,221.174896,221.174896,
5,1896.119996,672,0.000000,0.000000,
5,1897.223279,678,0.000000,0.000000,
5,1898.415031,582,220.626050,220.626050,
5,1900.466593,676,0.000000,0.000000,
5,1902.687903,590,198.417536,198.417536,
5,1903.664629,575,210.307209,210.307209,
5,1907.970575,684,0.000000,0.000000,
5,1908.205257,596,201.435923,201.435923,
5,1913.280764,686,0.000000,0.000000,
5,1920.343766,605,201.389246,201.389246,
5,1926.897351,608,176.343687,176.343687,
5,1929.245429,604,168.464633,168.464633,
5,1931.855041,601,178.437079,178.437079,
5,1932.094987,612,179.677277,179.677277,
5,1937.203148,588,179.593421,179.593421,
5,1939.079063,697,0.000000,0.000000,
5,1939.223451,609,182.198474,182.198474,
5,1941.072198,595,196.573317,196.573317,
5,1943.752805,696,0.000000,0.000000,
5,1952.205521,598,180.976577,180.976577,
5,1954.398176,615,179.925932,179.925932,
5,1954.861659,700,0.000000,0.000000,
5,1958.726712,614,167.969139,167.969139,
5,1970.004207,631,166.027670,166.027670,
5,1970.028628,624,169.259679,169.259679,
5,1980.344092,635,165.197148,165.197148,
5,1981.522385,710,0.000000,0.000000,
5,1982.948589,706,0.000000,0.000000,
5,1988.024154,711,0.000000,0.000000,
5,1993.302073,713,0.000000,0.000000,
5,1997.996993,606,163.743941,163.743941,
5,2001.939365,720,0.000000,0.000000,
5,2002.961718,639,176.347273,176.347273,
5,2005.453833,626,171.904754,171.904754,
5,2010.581269,619,163.576529,163.576529,
5,2011.065597,718,0.000000,0.000000,
5,2011.430498,719,0.000000,0.000000,
5,2015.415973,647,166.032321,166.032321,
5,2023.218107,632,167.211242,167.211242,
5,2027.967742,649,178.008756,178.008756,
5,2036.051742,723,0.000000,0.000000,
5,2036.350019,623,173.167900,173.167900,
5,2036.366285,725,0.000000,0.000000,
5,2038.593672,645,174.661409,174.661409,
5,2038.674556,650,181.416712,181.416712,
5,2039.279589,728,0.000000,0.000000,
5,2045.549290,638,174.912378,174.912378,
5,2048.168410,731,0.000000,0.000000,
5,2057.285323,652,171.105524,171.105524,
5,2060.275637,733,0.000000,0.000000,
5,2060.757029,642,181.293554,181.293554,
5,2065.780581,657,164.026951,164.026951,
5,2066.912708,636,177.045968,177.045968,
5,2070.261572,662,176.122864,176.122864,
5,2070.970885,646,176.243699,176.243699,
5,2076.564996,663,174.986808,174.986808,
5,2080.058081,634,174.152184,174.152184,
5,2084.348014,653,166.195773,166.195773,
5,2085.998831,644,169.182927,169.182927,
5,2088.250813,671,176.816614,177.716414,
5,2092.072226,659,168.852469,168.852469,
5,2096.818271,741,0.000000,3.307647,
5,2097.210165,740,0.000000,3.223633,
5,2112.078909,683,164.862423,179.188722,
5,2115.241398,742,0.000000,16.247904,
5,2121.171079,739,0.000000,19.035567,
5,2122.068473,745,0.000000,14.457234,
5,2125.707392,674,168.327857,185.379070,
5,2125.821999,675,164.611478,179.506313,
5,2127.631801,680,164.394724,177.962774,
5,2128.019727,681,172.402017,182.739052,
5,2134.962277,748,0.000000,14.270076,
5,2139.494176,679,171.624858,189.767568,
5,2143.899886,669,178.332900,199.579793,
5,2148.438700,690,177.434306,202.666341,
5,2155.465382,689,173.514463,204.402944,
5,2156.204790,687,174.147584,205.286802,
5,2159.263064,692,173.405477,200.992800,
6,39.059042,3,0.000000,0.000000,
6,47.402826,5,0.000000,0.000000,
6,52.571765,7,0.000000,0.000000,
6,59.466602,10,0.000000,0.000000,
6,70.050873,17,0.000000,3.237588,
6,73.708324,2,0.000000,0.000000,
6,78.322769,22,0.000000,4.001215,
6,79.464851,21,0.000000,4.559488,
6,81.362533,20,0.000000,0.000000,
6,84.103168,29,0.000000,0.877324,
6,89.314551,9,0.000000,0.000000,
6,90.168356,28,0.000000,0.294059,
6,95.705264,8,0.000000,0.000000,
6,103.171858,13,0.000000,3.232965,
6,109.356984,34,0.000000,8.297978,
6,111.183278,15,0.000000,2.783630,
6,113.769617,1,0.000000,0.787643,
6,114.789802,26,0.000000,0.000000,
6,118.685761,6,0.000000,0.562342,
6,123.376859,19,0.000000,0.905397,
6,129.398940,32,0.000000,0.000000,
6,132.627865,18,0.000000,0.000000,
6,133.026105,44,0.000000,0.000000,
6,133.327241,31,0.000000,0.000000,
6,135.227679,24,0.000000,0.478217,
6,137.385707,38,0.000000,0.000000,
6,142.081842,58,0.000000,0.000000,
6,142.734612,23,0.000000,0.000000,
6,145.339798,54,0.000000,0.000000,
6,145.921107,4,0.000000,0.000000,
6,151.754402,25,0.000000,0.000000,
6,152.071918,39,0.000000,0.000000,
6,156.650613,62,0.000000,0.000000,
6,158.654982,16,2.628633,2.628633,
6,163.530963,67,0.000000,0.000000,
6,164.647932,68,0.000000,0.000000,
6,167.317775,33,0.000000,0.000000,
6,172.632846,50,0.000000,0.000000,
6,174.151183,71,0.000000,0.000000,
6,175.720366,14,0.000000,0.000000,
6,180.338073,27,0.000000,3.400523,
6,181.058011,46,0.000000,0.420397,
6,181.538142,37,0.000000,0.298158,
6,192.846286,55,0.000000,9.422280,
6,193.626274,52,0.000000,4.570709,
6,197.656838,59,0.000000,5.810574,
6,202.196800,65,0.000000,0.000000,
6,202.626701,56,0.000000,0.000000,
6,204.039363,66,0.000000,1.332100,
6,213.378055,45,0.000000,0.000000,
6,223.722474,70,0.000000,0.000000,
6,230.646755,40,3.091247,3.091247,
6,233.315424,75,0.000000,0.000000,
6,233.703687,64,0.000000,0.000000,
6,237.023529,85,0.000000,0.000000,
6,247.076825,43,2.362142,2.362142,
6,251.768525,90,0.000000,0.000000,
