replication_no,time,id,prev_WaitTime,curr_WaitTime,
1,651.381801,228,0.000000,0.000000,
1,652.407913,200,8.637584,8.637584,
1,657.246773,191,0.000000,0.000000,
1,674.155433,232,0.000000,0.000000,
1,674.444682,244,0.000000,0.000000,
1,674.643159,245,0.000000,0.000000,
1,677.744671,214,0.000000,0.000000,
1,680.501972,231,0.000000,0.000000,
1,682.882142,233,0.000000,0.000000,
1,683.653749,213,0.000000,0.000000,
1,684.614271,220,0.000000,0.000000,
1,684.734771,241,0.000000,0.000000,
1,692.488655,221,0.000000,0.000000,
1,697.340429,235,0.000000,0.000000,
1,697.944580,239,0.000000,0.000000,
1,698.800640,219,0.000000,0.000000,
1,704.933545,207,1.961170,1.961170,
1,705.754916,246,0.000000,0.000000,
1,706.319163,243,0.000000,0.000000,
1,706.590162,238,0.000000,0.000000,
1,706.761203,248,0.000000,0.000000,
1,709.463310,242,0.000000,0.000000,
1,712.646706,253,0.000000,0.000000,
1,714.730526,218,0.000000,0.000000,
1,720.054055,254,0.000000,0.000000,
1,720.296448,258,0.000000,0.000000,
1,722.659925,211,0.000000,0.000000,
1,724.165382,226,0.000000,0.000000,
1,727.945762,260,0.000000,0.000000,
1,733.912012,262,0.000000,0.000000,
1,736.403610,249,0.000000,0.000000,
1,738.365803,263,0.000000,0.000000,
1,740.540698,252,0.000000,0.000000,
1,743.903472,264,0.000000,0.000000,
1,745.776513,256,0.000000,0.000000,
1,751.663941,266,0.000000,0.000000,
1,759.609453,247,0.000000,0.000000,
1,762.682129,271,0.000000,0.000000,
1,764.762446,250,0.000000,0.000000,
1,765.201445,240,0.000000,0.000000,
1,768.205678,227,0.000000,0.000000,
1,769.383195,273,0.000000,0.000000,
1,776.424680,275,0.000000,0.000000,
1,781.025170,251,0.000000,0.000000,
1,783.774427,265,0.000000,0.000000,
1,785.539931,255,0.000000,0.000000,
1,794.910944,257,0.000000,0.000000,
1,796.397471,280,0.000000,0.000000,
1,796.890608,267,0.000000,0.000000,
1,797.075747,277,0.000000,0.000000,
1,804.393561,274,0.000000,0.000000,
1,808.238992,259,0.000000,0.000000,
1,813.544744,287,0.000000,0.000000,
1,815.691076,285,0.000000,0.000000,
1,829.538841,288,0.000000,0.000000,
1,843.677997,284,0.000000,0.000000,
1,847.776749,276,0.000000,0.000000,
1,848.746922,272,0.000000,0.000000,
1,849.604110,286,0.000000,0.000000,
1,861.385253,289,0.000000,0.000000,
1,862.800905,282,0.000000,0.000000,
1,873.125702,283,0.000000,0.000000,
1,878.503760,301,0.000000,0.000000,
1,878.925983,294,0.000000,0.000000,
1,881.157779,307,0.000000,0.000000,
1,887.225230,305,0.000000,0.000000,
1,890.901506,312,0.000000,0.000000,
1,891.282631,296,0.000000,0.000000,
1,892.710657,300,0.000000,0.000000,
1,899.589645,313,0.000000,0.000000,
1,904.654345,316,0.000000,0.000000,
1,907.433816,302,0.000000,0.000000,
1,908.978244,320,0.000000,0.000000,
1,915.556149,292,0.000000,0.000000,
1,915.644208,308,0.000000,0.000000,
1,919.773764,303,0.000000,0.000000,
1,920.429748,314,0.000000,0.000000,
1,927.477582,310,0.000000,0.000000,
1,927.666051,324,0.000000,0.000000,
1,937.103032,317,0.000000,0.000000,
1,941.499995,319,0.000000,0.000000,
1,947.617368,295,0.000000,0.000000,
1,951.362362,311,0.000000,0.000000,
1,953.818812,345,0.000000,0.000000,
1,954.761481,325,0.000000,0.000000,
1,957.375314,342,0.000000,0.000000,
1,957.989789,309,0.000000,0.000000,
1,962.857308,349,0.000000,0.000000,
1,965.091121,291,0.000000,0.000000,
1,968.876373,333,0.000000,0.000000,
1,969.187607,353,0.000000,0.000000,
1,978.057249,354,0.000000,0.000000,
1,980.901267,357,0.000000,0.000000,
1,981.540294,360,0.000000,0.000000,
1,982.499663,299,0.000000,0.000000,
1,989.343327,348,0.000000,0.000000,
1,990.350934,347,0.000000,0.000000,
1,990.617937,304,0.000000,0.000000,
1,1006.698244,332,0.000000,0.000000,
1,1006.717152,370,0.000000,0.000000,
1,1007.099464,323,0.000000,0.000000,
1,1009.955181,359,0.000000,0.000000,
1,1011.589531,329,0.000000,0.000000,
1,1013.349001,358,0.000000,0.000000,
1,1013.517303,336,0.000000,0.000000,
1,1014.592089,331,0.000000,0.000000,
1,1018.969711,378,0.000000,0.000000,
1,1020.030960,338,0.000000,0.000000,
1,1022.532352,377,0.000000,0.000000,
1,1023.358501,346,0.000000,0.000000,
1,1028.451711,365,0.000000,0.000000,
1,1033.198060,379,0.000000,0.000000,
1,1036.193445,381,0.000000,0.000000,
1,1036.459202,327,0.000000,0.000000,
1,1039.504232,350,0.000000,0.000000,
1,1041.421066,375,0.000000,0.000000,
1,1044.936415,330,0.000000,0.000000,
1,1045.110821,380,0.000000,0.000000,
1,1047.209878,376,0.000000,0.000000,
1,1047.600620,374,0.000000,0.000000,
1,1056.081643,367,0.000000,0.000000,
1,1056.455089,363,0.000000,0.000000,
1,1057.283512,351,0.000000,0.000000,
1,1069.004157,344,8.963296,8.963296,
1,1077.355184,361,0.000000,0.000000,
1,1087.767424,371,0.000000,0.000000,
1,1089.268937,364,0.000000,0.000000,
1,1093.345232,383,0.000000,0.000000,
1,1097.193265,386,0.000000,0.000000,
1,1099.557736,391,0.000000,0.000000,
1,1108.145565,366,3.219147,3.219147,
1,1115.532555,403,0.000000,0.000000,
1,1124.434583,409,0.000000,0.000000,
1,1124.574922,390,0.000000,0.000000,
1,1132.599310,392,0.000000,0.000000,
1,1133.104786,387,0.000000,0.000000,
1,1135.284823,411,0.000000,0.000000,
1,1141.421677,418,0.000000,0.000000,
1,1149.088433,399,0.000000,0.000000,
1,1159.211208,417,0.000000,0.000000,
1,1160.030034,394,0.000000,0.000000,
1,1163.318566,421,0.000000,0.000000,
1,1165.358506,410,0.000000,0.000000,
1,1165.489788,422,0.000000,0.000000,
1,1174.030864,402,0.000000,0.000000,
1,1175.110156,393,0.000000,0.000000,
1,1176.488773,416,0.000000,0.000000,
1,1182.855597,415,0.000000,0.000000,
1,1183.016781,395,0.000000,0.000000,
1,1189.518002,420,0.000000,0.000000,
1,1196.933316,424,0.000000,0.000000,
1,1200.551830,384,22.863458,22.863458,
1,1204.694739,412,0.000000,0.000000,
1,1207.941478,441,0.000000,0.000000,
1,1211.447780,400,4.998646,4.998646,
1,1220.042579,443,0.000000,0.000000,
1,1221.368111,425,0.000000,0.000000,
1,1229.919806,449,0.000000,0.000000,
1,1230.984662,434,0.000000,0.000000,
1,1233.651501,438,0.000000,0.000000,
1,1233.818729,423,0.000000,0.000000,
1,1236.649178,448,0.000000,0.000000,
1,1241.239245,442,0.000000,0.000000,
1,1245.315017,436,0.000000,0.000000,
1,1248.059308,445,0.000000,0.000000,
1,1249.371731,447,0.000000,0.000000,
1,1249.532882,459,0.000000,0.000000,
1,1253.845099,426,0.000000,0.000000,
1,1258.645557,460,0.000000,0.000000,
1,1262.694320,444,0.000000,0.000000,
1,1265.027835,463,0.000000,0.000000,
1,1272.409897,413,31.829415,31.829415,
1,1275.441096,450,0.000000,0.000000,
1,1278.284756,404,39.280569,39.280569,
1,1288.150832,433,0.000000,0.000000,
1,1288.190893,406,33.749053,33.749053,
1,1289.221709,472,0.000000,0.000000,
1,1291.127255,440,0.000000,0.000000,
1,1292.891431,455,0.000000,0.000000,
1,1297.516371,457,0.000000,0.000000,
1,1298.845816,468,0.000000,0.000000,
1,1308.661870,465,0.000000,0.000000,
1,1322.457730,479,0.000000,0.000000,
1,1329.348083,451,0.000000,0.000000,
1,1330.634528,473,0.000000,0.000000,
1,1342.380358,453,0.000000,0.000000,
1,1344.433462,486,0.000000,0.000000,
1,1346.036812,481,0.000000,0.000000,
1,1346.272030,490,0.000000,0.000000,
1,1346.781255,474,0.000000,0.000000,
